Date;Time;NOx(GT);PT08.S3(NOx)
21.01.2005;19.00.00;617;476
21.01.2005;20.00.00;983;355
21.01.2005;21.00.00;1200;370
21.01.2005;22.00.00;1028;459
21.01.2005;23.00.00;797;496
22.01.2005;00.00.00;977;483
22.01.2005;01.00.00;811;552
22.01.2005;02.00.00;757;542
22.01.2005;03.00.00;-200;571
22.01.2005;04.00.00;388;605
22.01.2005;05.00.00;497;568
22.01.2005;06.00.00;582;590
22.01.2005;07.00.00;574;565
22.01.2005;08.00.00;588;522
22.01.2005;09.00.00;645;502
22.01.2005;10.00.00;643;484
22.01.2005;11.00.00;628;502
22.01.2005;12.00.00;547;527
22.01.2005;13.00.00;461;535
22.01.2005;14.00.00;455;515
22.01.2005;15.00.00;244;770
22.01.2005;16.00.00;202;851
22.01.2005;17.00.00;256;823
22.01.2005;18.00.00;310;776
22.01.2005;19.00.00;391;687
22.01.2005;20.00.00;444;704
22.01.2005;21.00.00;794;549
22.01.2005;22.00.00;716;587
22.01.2005;23.00.00;565;610
23.01.2005;00.00.00;451;697
23.01.2005;01.00.00;313;784
23.01.2005;02.00.00;241;783
23.01.2005;03.00.00;-200;849
23.01.2005;04.00.00;224;854
23.01.2005;05.00.00;82;1101
23.01.2005;06.00.00;89;1112
23.01.2005;07.00.00;93;1165
23.01.2005;08.00.00;134;1119
23.01.2005;09.00.00;189;915
23.01.2005;10.00.00;292;791
23.01.2005;11.00.00;326;775
23.01.2005;12.00.00;397;722
23.01.2005;13.00.00;371;712
23.01.2005;14.00.00;305;737
23.01.2005;15.00.00;328;706
23.01.2005;16.00.00;281;756
23.01.2005;17.00.00;168;911
23.01.2005;18.00.00;183;849
23.01.2005;19.00.00;217;767
23.01.2005;20.00.00;245;674
23.01.2005;21.00.00;154;827
23.01.2005;22.00.00;141;903
23.01.2005;23.00.00;210;798
24.01.2005;00.00.00;140;848
24.01.2005;01.00.00;191;773
24.01.2005;02.00.00;248;704
24.01.2005;03.00.00;-200;1017
24.01.2005;04.00.00;50;1237
24.01.2005;05.00.00;43;1421
24.01.2005;06.00.00;86;1296
24.01.2005;07.00.00;152;1028
24.01.2005;08.00.00;341;688
24.01.2005;09.00.00;355;682
24.01.2005;10.00.00;327;797
24.01.2005;11.00.00;240;844
24.01.2005;12.00.00;217;852
24.01.2005;13.00.00;191;829
24.01.2005;14.00.00;-200;825
24.01.2005;15.00.00;256;759
24.01.2005;16.00.00;287;787
24.01.2005;17.00.00;278;780
24.01.2005;18.00.00;302;715
24.01.2005;19.00.00;259;740
24.01.2005;20.00.00;221;795
24.01.2005;21.00.00;142;970
24.01.2005;22.00.00;93;1183
24.01.2005;23.00.00;71;1250
25.01.2005;00.00.00;66;1306
25.01.2005;01.00.00;49;1447
25.01.2005;02.00.00;29;1583
25.01.2005;03.00.00;-200;1651
25.01.2005;04.00.00;19;1696
25.01.2005;05.00.00;20;1785
25.01.2005;06.00.00;39;1745
25.01.2005;07.00.00;77;1556
25.01.2005;08.00.00;180;1068
25.01.2005;09.00.00;243;853
25.01.2005;10.00.00;236;856
25.01.2005;11.00.00;297;935
25.01.2005;12.00.00;235;968
25.01.2005;13.00.00;186;972
25.01.2005;14.00.00;196;932
25.01.2005;15.00.00;167;980
25.01.2005;16.00.00;211;966
25.01.2005;17.00.00;194;928
25.01.2005;18.00.00;206;858
25.01.2005;19.00.00;211;813
25.01.2005;20.00.00;197;790
25.01.2005;21.00.00;139;990
25.01.2005;22.00.00;113;1071
25.01.2005;23.00.00;81;1194
26.01.2005;00.00.00;63;1285
26.01.2005;01.00.00;55;1346
26.01.2005;02.00.00;31;1532
26.01.2005;03.00.00;-200;1622
26.01.2005;04.00.00;20;1775
26.01.2005;05.00.00;17;1881
26.01.2005;06.00.00;42;1646
26.01.2005;07.00.00;90;1310
26.01.2005;08.00.00;227;1043
26.01.2005;09.00.00;250;902
26.01.2005;10.00.00;219;1022
26.01.2005;11.00.00;211;1007
26.01.2005;12.00.00;189;1053
26.01.2005;13.00.00;180;993
26.01.2005;14.00.00;197;891
26.01.2005;15.00.00;198;987
26.01.2005;16.00.00;203;924
26.01.2005;17.00.00;188;912
26.01.2005;18.00.00;294;752
26.01.2005;19.00.00;302;729
26.01.2005;20.00.00;261;763
26.01.2005;21.00.00;232;794
26.01.2005;22.00.00;154;966
26.01.2005;23.00.00;120;986
27.01.2005;00.00.00;117;1009
27.01.2005;01.00.00;108;1059
27.01.2005;02.00.00;97;1025
27.01.2005;03.00.00;-200;1259
27.01.2005;04.00.00;28;1481
27.01.2005;05.00.00;27;1531
27.01.2005;06.00.00;81;1313
27.01.2005;07.00.00;129;1198
27.01.2005;08.00.00;336;822
27.01.2005;09.00.00;335;739
27.01.2005;10.00.00;318;839
27.01.2005;11.00.00;201;961
27.01.2005;12.00.00;166;1009
27.01.2005;13.00.00;192;930
27.01.2005;14.00.00;198;900
27.01.2005;15.00.00;198;921
27.01.2005;16.00.00;223;924
27.01.2005;17.00.00;224;913
27.01.2005;18.00.00;266;819
27.01.2005;19.00.00;326;750
27.01.2005;20.00.00;343;717
27.01.2005;21.00.00;243;863
27.01.2005;22.00.00;177;995
27.01.2005;23.00.00;155;953
28.01.2005;00.00.00;143;999
28.01.2005;01.00.00;124;1075
28.01.2005;02.00.00;94;1120
28.01.2005;03.00.00;-200;1146
28.01.2005;04.00.00;56;1158
28.01.2005;05.00.00;58;1282
28.01.2005;06.00.00;105;1159
28.01.2005;07.00.00;122;1138
28.01.2005;08.00.00;274;827
28.01.2005;09.00.00;342;742
28.01.2005;10.00.00;296;822
28.01.2005;11.00.00;279;838
28.01.2005;12.00.00;325;842
28.01.2005;13.00.00;222;871
28.01.2005;14.00.00;279;793
28.01.2005;15.00.00;248;888
28.01.2005;16.00.00;193;949
28.01.2005;17.00.00;256;-200
28.01.2005;18.00.00;288;-200
28.01.2005;19.00.00;300;-200
28.01.2005;20.00.00;224;-200
28.01.2005;21.00.00;219;-200
28.01.2005;22.00.00;145;-200
28.01.2005;23.00.00;115;-200
29.01.2005;00.00.00;136;-200
29.01.2005;01.00.00;107;-200
29.01.2005;02.00.00;70;1306
29.01.2005;03.00.00;-200;1376
29.01.2005;04.00.00;37;1460
29.01.2005;05.00.00;33;1494
29.01.2005;06.00.00;43;1473
29.01.2005;07.00.00;73;1324
29.01.2005;08.00.00;125;1163
29.01.2005;09.00.00;154;1022
29.01.2005;10.00.00;140;1027
29.01.2005;11.00.00;150;1025
29.01.2005;12.00.00;139;1051
29.01.2005;13.00.00;135;1027
29.01.2005;14.00.00;152;987
29.01.2005;15.00.00;121;1071
29.01.2005;16.00.00;122;1049
29.01.2005;17.00.00;167;998
29.01.2005;18.00.00;165;980
29.01.2005;19.00.00;190;981
29.01.2005;20.00.00;176;960
29.01.2005;21.00.00;196;983
29.01.2005;22.00.00;103;1102
29.01.2005;23.00.00;91;1136
30.01.2005;00.00.00;119;1051
30.01.2005;01.00.00;147;1023
30.01.2005;02.00.00;101;1107
30.01.2005;03.00.00;-200;1065
30.01.2005;04.00.00;102;1097
30.01.2005;05.00.00;55;1322
30.01.2005;06.00.00;51;1374
30.01.2005;07.00.00;53;1439
30.01.2005;08.00.00;74;1358
30.01.2005;09.00.00;113;1202
30.01.2005;10.00.00;107;1148
30.01.2005;11.00.00;101;1126
30.01.2005;12.00.00;129;1097
30.01.2005;13.00.00;126;1128
30.01.2005;14.00.00;132;1133
30.01.2005;15.00.00;101;1176
30.01.2005;16.00.00;128;1151
30.01.2005;17.00.00;170;1062
30.01.2005;18.00.00;174;1120
30.01.2005;19.00.00;215;1077
30.01.2005;20.00.00;248;972
30.01.2005;21.00.00;247;965
30.01.2005;22.00.00;154;1095
30.01.2005;23.00.00;186;996
31.01.2005;00.00.00;231;901
31.01.2005;01.00.00;174;987
31.01.2005;02.00.00;68;1282
31.01.2005;03.00.00;-200;1395
31.01.2005;04.00.00;39;1486
31.01.2005;05.00.00;39;1474
31.01.2005;06.00.00;54;1363
31.01.2005;07.00.00;158;1164
31.01.2005;08.00.00;350;826
31.01.2005;09.00.00;-200;617
31.01.2005;10.00.00;584;602
31.01.2005;11.00.00;478;683
31.01.2005;12.00.00;563;683
31.01.2005;13.00.00;414;707
31.01.2005;14.00.00;398;711
31.01.2005;15.00.00;451;643
31.01.2005;16.00.00;503;618
31.01.2005;17.00.00;640;552
31.01.2005;18.00.00;843;488
31.01.2005;19.00.00;954;455
31.01.2005;20.00.00;984;456
31.01.2005;21.00.00;586;587
31.01.2005;22.00.00;360;737
31.01.2005;23.00.00;231;798
01.02.2005;00.00.00;200;813
01.02.2005;01.00.00;153;871
01.02.2005;02.00.00;135;879
01.02.2005;03.00.00;-200;868
01.02.2005;04.00.00;196;814
01.02.2005;05.00.00;208;795
01.02.2005;06.00.00;241;814
01.02.2005;07.00.00;417;702
01.02.2005;08.00.00;896;492
01.02.2005;09.00.00;966;449
01.02.2005;10.00.00;878;503
01.02.2005;11.00.00;985;466
01.02.2005;12.00.00;1017;479
01.02.2005;13.00.00;683;497
01.02.2005;14.00.00;660;487
01.02.2005;15.00.00;492;506
01.02.2005;16.00.00;497;540
01.02.2005;17.00.00;562;508
01.02.2005;18.00.00;539;573
01.02.2005;19.00.00;502;559
01.02.2005;20.00.00;452;595
01.02.2005;21.00.00;357;683
01.02.2005;22.00.00;289;777
01.02.2005;23.00.00;221;805
02.02.2005;00.00.00;204;820
02.02.2005;01.00.00;183;807
02.02.2005;02.00.00;222;722
02.02.2005;03.00.00;-200;680
02.02.2005;04.00.00;210;764
02.02.2005;05.00.00;185;846
02.02.2005;06.00.00;257;792
02.02.2005;07.00.00;297;795
02.02.2005;08.00.00;573;566
02.02.2005;09.00.00;883;422
02.02.2005;10.00.00;824;501
02.02.2005;11.00.00;693;560
02.02.2005;12.00.00;714;577
02.02.2005;13.00.00;388;721
02.02.2005;14.00.00;337;728
02.02.2005;15.00.00;326;762
02.02.2005;16.00.00;329;759
02.02.2005;17.00.00;465;645
02.02.2005;18.00.00;612;536
02.02.2005;19.00.00;759;461
02.02.2005;20.00.00;771;436
02.02.2005;21.00.00;655;571
02.02.2005;22.00.00;332;748
02.02.2005;23.00.00;287;719
03.02.2005;00.00.00;242;793
03.02.2005;01.00.00;242;782
03.02.2005;02.00.00;192;860
03.02.2005;03.00.00;-200;950
03.02.2005;04.00.00;134;954
03.02.2005;05.00.00;142;916
03.02.2005;06.00.00;194;923
03.02.2005;07.00.00;216;861
03.02.2005;08.00.00;728;534
03.02.2005;09.00.00;975;416
03.02.2005;10.00.00;947;495
03.02.2005;11.00.00;790;570
03.02.2005;12.00.00;551;643
03.02.2005;13.00.00;565;568
03.02.2005;14.00.00;532;574
03.02.2005;15.00.00;459;597
03.02.2005;16.00.00;407;612
03.02.2005;17.00.00;434;545
03.02.2005;18.00.00;980;383
03.02.2005;19.00.00;966;393
03.02.2005;20.00.00;646;485
03.02.2005;21.00.00;471;571
03.02.2005;22.00.00;528;524
03.02.2005;23.00.00;378;645
04.02.2005;00.00.00;235;734
04.02.2005;01.00.00;217;781
04.02.2005;02.00.00;141;887
04.02.2005;03.00.00;-200;778
04.02.2005;04.00.00;158;895
04.02.2005;05.00.00;87;974
04.02.2005;06.00.00;194;843
04.02.2005;07.00.00;401;714
04.02.2005;08.00.00;887;492
04.02.2005;09.00.00;654;499
04.02.2005;10.00.00;566;534
04.02.2005;11.00.00;649;558
04.02.2005;12.00.00;309;735
04.02.2005;13.00.00;229;781
04.02.2005;14.00.00;312;712
04.02.2005;15.00.00;276;792
04.02.2005;16.00.00;236;816
04.02.2005;17.00.00;312;719
04.02.2005;18.00.00;345;687
04.02.2005;19.00.00;386;639
04.02.2005;20.00.00;356;653
04.02.2005;21.00.00;467;680
04.02.2005;22.00.00;287;807
04.02.2005;23.00.00;239;843
05.02.2005;00.00.00;266;828
05.02.2005;01.00.00;261;816
05.02.2005;02.00.00;223;828
05.02.2005;03.00.00;-200;735
05.02.2005;04.00.00;272;703
05.02.2005;05.00.00;226;815
05.02.2005;06.00.00;250;757
05.02.2005;07.00.00;402;705
05.02.2005;08.00.00;708;614
05.02.2005;09.00.00;759;646
05.02.2005;10.00.00;302;877
05.02.2005;11.00.00;210;932
05.02.2005;12.00.00;180;960
05.02.2005;13.00.00;165;922
05.02.2005;14.00.00;180;932
05.02.2005;15.00.00;147;991
05.02.2005;16.00.00;177;968
05.02.2005;17.00.00;157;990
05.02.2005;18.00.00;195;933
05.02.2005;19.00.00;263;846
05.02.2005;20.00.00;239;854
05.02.2005;21.00.00;267;826
05.02.2005;22.00.00;214;934
05.02.2005;23.00.00;236;869
06.02.2005;00.00.00;251;900
06.02.2005;01.00.00;255;902
06.02.2005;02.00.00;235;854
06.02.2005;03.00.00;-200;972
06.02.2005;04.00.00;129;987
06.02.2005;05.00.00;95;1070
06.02.2005;06.00.00;95;1146
06.02.2005;07.00.00;100;1132
06.02.2005;08.00.00;110;1169
06.02.2005;09.00.00;149;1091
06.02.2005;10.00.00;197;891
06.02.2005;11.00.00;351;780
06.02.2005;12.00.00;249;886
06.02.2005;13.00.00;188;981
06.02.2005;14.00.00;127;1081
06.02.2005;15.00.00;96;1128
06.02.2005;16.00.00;138;1040
06.02.2005;17.00.00;217;928
06.02.2005;18.00.00;186;1003
06.02.2005;19.00.00;227;891
06.02.2005;20.00.00;252;855
06.02.2005;21.00.00;193;937
06.02.2005;22.00.00;158;1033
06.02.2005;23.00.00;150;1052
07.02.2005;00.00.00;130;1049
07.02.2005;01.00.00;104;1072
07.02.2005;02.00.00;86;1119
07.02.2005;03.00.00;-200;1141
07.02.2005;04.00.00;67;1187
07.02.2005;05.00.00;75;1147
07.02.2005;06.00.00;97;1090
07.02.2005;07.00.00;177;980
07.02.2005;08.00.00;433;675
07.02.2005;09.00.00;471;639
07.02.2005;10.00.00;346;720
07.02.2005;11.00.00;262;771
07.02.2005;12.00.00;221;845
07.02.2005;13.00.00;265;807
07.02.2005;14.00.00;219;842
07.02.2005;15.00.00;235;862
07.02.2005;16.00.00;227;843
07.02.2005;17.00.00;285;771
07.02.2005;18.00.00;291;740
07.02.2005;19.00.00;295;707
07.02.2005;20.00.00;243;720
07.02.2005;21.00.00;209;843
07.02.2005;22.00.00;147;980
07.02.2005;23.00.00;117;1028
08.02.2005;00.00.00;105;1045
08.02.2005;01.00.00;84;1129
08.02.2005;02.00.00;51;1275
08.02.2005;03.00.00;-200;1378
08.02.2005;04.00.00;54;1182
08.02.2005;05.00.00;74;1102
08.02.2005;06.00.00;114;1062
08.02.2005;07.00.00;228;944
08.02.2005;08.00.00;455;658
08.02.2005;09.00.00;493;543
08.02.2005;10.00.00;410;689
08.02.2005;11.00.00;277;729
08.02.2005;12.00.00;340;727
08.02.2005;13.00.00;238;753
08.02.2005;14.00.00;323;726
08.02.2005;15.00.00;286;858
08.02.2005;16.00.00;271;912
08.02.2005;17.00.00;276;-200
08.02.2005;18.00.00;295;-200
08.02.2005;19.00.00;340;-200
08.02.2005;20.00.00;275;-200
08.02.2005;21.00.00;293;-200
08.02.2005;22.00.00;157;-200
08.02.2005;23.00.00;133;-200
09.02.2005;00.00.00;120;-200
09.02.2005;01.00.00;122;-200
09.02.2005;02.00.00;80;-200
09.02.2005;03.00.00;-200;-200
09.02.2005;04.00.00;88;-200
09.02.2005;05.00.00;109;-200
09.02.2005;06.00.00;120;-200
09.02.2005;07.00.00;233;-200
09.02.2005;08.00.00;394;-200
09.02.2005;09.00.00;424;-200
09.02.2005;10.00.00;446;-200
09.02.2005;11.00.00;266;-200
09.02.2005;12.00.00;261;-200
09.02.2005;13.00.00;220;-200
09.02.2005;14.00.00;241;-200
09.02.2005;15.00.00;208;-200
09.02.2005;16.00.00;215;-200
09.02.2005;17.00.00;257;-200
09.02.2005;18.00.00;355;-200
09.02.2005;19.00.00;415;-200
09.02.2005;20.00.00;349;-200
09.02.2005;21.00.00;254;-200
09.02.2005;22.00.00;228;-200
09.02.2005;23.00.00;156;-200
10.02.2005;00.00.00;161;-200
10.02.2005;01.00.00;123;-200
10.02.2005;02.00.00;108;-200
10.02.2005;03.00.00;-200;-200
10.02.2005;04.00.00;95;-200
10.02.2005;05.00.00;102;-200
10.02.2005;06.00.00;178;-200
10.02.2005;07.00.00;214;-200
10.02.2005;08.00.00;492;-200
10.02.2005;09.00.00;540;-200
10.02.2005;10.00.00;604;-200
10.02.2005;11.00.00;646;-200
10.02.2005;12.00.00;418;-200
10.02.2005;13.00.00;250;-200
10.02.2005;14.00.00;226;-200
10.02.2005;15.00.00;271;-200
10.02.2005;16.00.00;288;-200
10.02.2005;17.00.00;299;-200
10.02.2005;18.00.00;534;-200
10.02.2005;19.00.00;687;-200
10.02.2005;20.00.00;1028;-200
10.02.2005;21.00.00;605;-200
10.02.2005;22.00.00;345;-200
10.02.2005;23.00.00;255;-200
11.02.2005;00.00.00;211;-200
11.02.2005;01.00.00;190;-200
11.02.2005;02.00.00;149;-200
11.02.2005;03.00.00;-200;-200
11.02.2005;04.00.00;107;-200
11.02.2005;05.00.00;98;-200
11.02.2005;06.00.00;183;-200
11.02.2005;07.00.00;224;-200
11.02.2005;08.00.00;589;-200
11.02.2005;09.00.00;700;-200
11.02.2005;10.00.00;747;-200
11.02.2005;11.00.00;746;-200
11.02.2005;12.00.00;702;-200
11.02.2005;13.00.00;723;-200
11.02.2005;14.00.00;872;-200
11.02.2005;15.00.00;1054;-200
11.02.2005;16.00.00;1218;-200
11.02.2005;17.00.00;1227;-200
11.02.2005;18.00.00;1061;-200
11.02.2005;19.00.00;1075;-200
11.02.2005;20.00.00;641;-200
11.02.2005;21.00.00;490;476
11.02.2005;22.00.00;550;526
11.02.2005;23.00.00;422;530
12.02.2005;00.00.00;541;504
12.02.2005;01.00.00;599;522
12.02.2005;02.00.00;490;578
12.02.2005;03.00.00;-200;685
12.02.2005;04.00.00;223;709
12.02.2005;05.00.00;214;670
12.02.2005;06.00.00;274;641
12.02.2005;07.00.00;338;620
12.02.2005;08.00.00;496;562
12.02.2005;09.00.00;433;550
12.02.2005;10.00.00;496;541
12.02.2005;11.00.00;615;498
12.02.2005;12.00.00;551;477
12.02.2005;13.00.00;575;470
12.02.2005;14.00.00;575;468
12.02.2005;15.00.00;574;488
12.02.2005;16.00.00;582;475
12.02.2005;17.00.00;658;472
12.02.2005;18.00.00;851;416
12.02.2005;19.00.00;903;404
12.02.2005;20.00.00;952;389
12.02.2005;21.00.00;894;410
12.02.2005;22.00.00;839;417
12.02.2005;23.00.00;743;424
13.02.2005;00.00.00;671;443
13.02.2005;01.00.00;689;435
13.02.2005;02.00.00;478;497
13.02.2005;03.00.00;-200;530
13.02.2005;04.00.00;345;508
13.02.2005;05.00.00;373;515
13.02.2005;06.00.00;324;534
13.02.2005;07.00.00;341;542
13.02.2005;08.00.00;424;522
13.02.2005;09.00.00;522;491
13.02.2005;10.00.00;492;495
13.02.2005;11.00.00;492;533
13.02.2005;12.00.00;204;675
13.02.2005;13.00.00;142;698
13.02.2005;14.00.00;118;666
13.02.2005;15.00.00;126;616
13.02.2005;16.00.00;115;799
13.02.2005;17.00.00;137;789
13.02.2005;18.00.00;212;583
13.02.2005;19.00.00;354;658
13.02.2005;20.00.00;331;684
13.02.2005;21.00.00;141;881
13.02.2005;22.00.00;228;760
13.02.2005;23.00.00;228;728
14.02.2005;00.00.00;203;749
14.02.2005;01.00.00;215;708
14.02.2005;02.00.00;142;798
14.02.2005;03.00.00;-200;891
14.02.2005;04.00.00;66;994
14.02.2005;05.00.00;54;1063
14.02.2005;06.00.00;121;895
14.02.2005;07.00.00;141;1054
14.02.2005;08.00.00;388;619
14.02.2005;09.00.00;366;627
14.02.2005;10.00.00;254;635
14.02.2005;11.00.00;164;477
14.02.2005;12.00.00;142;744
14.02.2005;13.00.00;162;748
14.02.2005;14.00.00;177;782
14.02.2005;15.00.00;157;823
14.02.2005;16.00.00;162;850
14.02.2005;17.00.00;209;823
14.02.2005;18.00.00;304;694
14.02.2005;19.00.00;484;609
14.02.2005;20.00.00;399;670
14.02.2005;21.00.00;390;751
14.02.2005;22.00.00;287;834
14.02.2005;23.00.00;202;803
15.02.2005;00.00.00;126;982
15.02.2005;01.00.00;87;1081
15.02.2005;02.00.00;59;1228
15.02.2005;03.00.00;-200;1235
15.02.2005;04.00.00;31;1413
15.02.2005;05.00.00;28;1491
15.02.2005;06.00.00;64;1183
15.02.2005;07.00.00;123;1018
15.02.2005;08.00.00;363;784
15.02.2005;09.00.00;416;731
15.02.2005;10.00.00;286;832
15.02.2005;11.00.00;198;993
15.02.2005;12.00.00;216;942
15.02.2005;13.00.00;211;893
15.02.2005;14.00.00;199;918
15.02.2005;15.00.00;161;1015
15.02.2005;16.00.00;218;909
15.02.2005;17.00.00;252;827
15.02.2005;18.00.00;337;671
15.02.2005;19.00.00;357;630
15.02.2005;20.00.00;410;623
15.02.2005;21.00.00;445;648
15.02.2005;22.00.00;314;741
15.02.2005;23.00.00;366;699
16.02.2005;00.00.00;336;707
16.02.2005;01.00.00;387;652
16.02.2005;02.00.00;320;689
16.02.2005;03.00.00;-200;725
16.02.2005;04.00.00;237;768
16.02.2005;05.00.00;224;782
16.02.2005;06.00.00;237;732
16.02.2005;07.00.00;454;622
16.02.2005;08.00.00;854;520
16.02.2005;09.00.00;758;577
16.02.2005;10.00.00;428;706
16.02.2005;11.00.00;205;849
16.02.2005;12.00.00;205;890
16.02.2005;13.00.00;226;790
16.02.2005;14.00.00;199;801
16.02.2005;15.00.00;253;793
16.02.2005;16.00.00;259;783
16.02.2005;17.00.00;252;720
16.02.2005;18.00.00;313;641
16.02.2005;19.00.00;433;539
16.02.2005;20.00.00;611;457
16.02.2005;21.00.00;626;534
16.02.2005;22.00.00;408;640
16.02.2005;23.00.00;357;712
17.02.2005;00.00.00;375;643
17.02.2005;01.00.00;326;721
17.02.2005;02.00.00;326;715
17.02.2005;03.00.00;-200;847
17.02.2005;04.00.00;72;1016
17.02.2005;05.00.00;49;1140
17.02.2005;06.00.00;59;1111
17.02.2005;07.00.00;220;893
17.02.2005;08.00.00;602;636
17.02.2005;09.00.00;485;624
17.02.2005;10.00.00;295;794
17.02.2005;11.00.00;217;873
17.02.2005;12.00.00;236;830
17.02.2005;13.00.00;196;790
17.02.2005;14.00.00;233;723
17.02.2005;15.00.00;207;807
17.02.2005;16.00.00;198;806
17.02.2005;17.00.00;212;807
17.02.2005;18.00.00;280;657
17.02.2005;19.00.00;315;623
17.02.2005;20.00.00;378;590
17.02.2005;21.00.00;320;708
17.02.2005;22.00.00;265;759
17.02.2005;23.00.00;129;960
18.02.2005;00.00.00;129;943
18.02.2005;01.00.00;172;935
18.02.2005;02.00.00;100;1025
18.02.2005;03.00.00;-200;983
18.02.2005;04.00.00;49;1179
18.02.2005;05.00.00;36;1249
18.02.2005;06.00.00;79;1079
18.02.2005;07.00.00;128;1021
18.02.2005;08.00.00;456;673
18.02.2005;09.00.00;477;625
18.02.2005;10.00.00;342;715
18.02.2005;11.00.00;254;805
18.02.2005;12.00.00;231;837
18.02.2005;13.00.00;213;804
18.02.2005;14.00.00;208;775
18.02.2005;15.00.00;270;771
18.02.2005;16.00.00;276;724
18.02.2005;17.00.00;375;664
18.02.2005;18.00.00;395;617
18.02.2005;19.00.00;421;573
18.02.2005;20.00.00;632;549
18.02.2005;21.00.00;424;666
18.02.2005;22.00.00;369;677
18.02.2005;23.00.00;484;618
19.02.2005;00.00.00;456;684
19.02.2005;01.00.00;373;727
19.02.2005;02.00.00;228;834
19.02.2005;03.00.00;-200;865
19.02.2005;04.00.00;117;948
19.02.2005;05.00.00;108;962
19.02.2005;06.00.00;126;950
19.02.2005;07.00.00;235;819
19.02.2005;08.00.00;339;678
19.02.2005;09.00.00;399;651
19.02.2005;10.00.00;346;750
19.02.2005;11.00.00;407;696
19.02.2005;12.00.00;393;722
19.02.2005;13.00.00;166;890
19.02.2005;14.00.00;157;868
19.02.2005;15.00.00;141;924
19.02.2005;16.00.00;144;905
19.02.2005;17.00.00;191;797
19.02.2005;18.00.00;255;708
19.02.2005;19.00.00;379;639
19.02.2005;20.00.00;427;593
19.02.2005;21.00.00;509;600
19.02.2005;22.00.00;459;609
19.02.2005;23.00.00;293;664
20.02.2005;00.00.00;269;684
20.02.2005;01.00.00;244;745
20.02.2005;02.00.00;293;643
20.02.2005;03.00.00;-200;756
20.02.2005;04.00.00;177;775
20.02.2005;05.00.00;81;978
20.02.2005;06.00.00;42;1148
20.02.2005;07.00.00;61;1142
20.02.2005;08.00.00;101;1065
20.02.2005;09.00.00;98;1035
20.02.2005;10.00.00;114;944
20.02.2005;11.00.00;118;928
20.02.2005;12.00.00;120;916
20.02.2005;13.00.00;151;891
20.02.2005;14.00.00;131;919
20.02.2005;15.00.00;145;861
20.02.2005;16.00.00;156;854
20.02.2005;17.00.00;151;915
20.02.2005;18.00.00;173;853
20.02.2005;19.00.00;154;906
20.02.2005;20.00.00;221;801
20.02.2005;21.00.00;193;851
20.02.2005;22.00.00;130;898
20.02.2005;23.00.00;156;876
21.02.2005;00.00.00;148;877
21.02.2005;01.00.00;93;1005
21.02.2005;02.00.00;66;1130
21.02.2005;03.00.00;-200;1273
21.02.2005;04.00.00;38;1317
21.02.2005;05.00.00;50;1129
21.02.2005;06.00.00;77;987
21.02.2005;07.00.00;183;766
21.02.2005;08.00.00;256;609
21.02.2005;09.00.00;355;566
21.02.2005;10.00.00;491;614
21.02.2005;11.00.00;387;684
21.02.2005;12.00.00;384;694
21.02.2005;13.00.00;368;623
21.02.2005;14.00.00;258;664
21.02.2005;15.00.00;231;694
21.02.2005;16.00.00;290;641
21.02.2005;17.00.00;335;618
21.02.2005;18.00.00;293;656
21.02.2005;19.00.00;526;469
21.02.2005;20.00.00;607;466
21.02.2005;21.00.00;326;680
21.02.2005;22.00.00;188;811
21.02.2005;23.00.00;163;914
22.02.2005;00.00.00;102;1015
22.02.2005;01.00.00;95;992
22.02.2005;02.00.00;71;1112
22.02.2005;03.00.00;-200;1327
22.02.2005;04.00.00;46;1349
22.02.2005;05.00.00;62;1152
22.02.2005;06.00.00;170;929
22.02.2005;07.00.00;313;690
22.02.2005;08.00.00;687;490
22.02.2005;09.00.00;757;418
22.02.2005;10.00.00;559;528
22.02.2005;11.00.00;286;725
22.02.2005;12.00.00;324;653
22.02.2005;13.00.00;316;611
22.02.2005;14.00.00;407;573
22.02.2005;15.00.00;305;657
22.02.2005;16.00.00;360;613
22.02.2005;17.00.00;339;702
22.02.2005;18.00.00;304;650
22.02.2005;19.00.00;397;601
22.02.2005;20.00.00;270;717
22.02.2005;21.00.00;339;680
22.02.2005;22.00.00;190;903
22.02.2005;23.00.00;126;995
23.02.2005;00.00.00;189;852
23.02.2005;01.00.00;146;907
23.02.2005;02.00.00;98;1063
23.02.2005;03.00.00;-200;1161
23.02.2005;04.00.00;75;1132
23.02.2005;05.00.00;77;1261
23.02.2005;06.00.00;72;1251
23.02.2005;07.00.00;152;1084
23.02.2005;08.00.00;337;719
23.02.2005;09.00.00;360;740
23.02.2005;10.00.00;243;881
23.02.2005;11.00.00;277;895
23.02.2005;12.00.00;266;900
23.02.2005;13.00.00;317;701
