Date;Time;T;RH;AH
03.02.2005;04.00.00;2;60,8;0,4337
03.02.2005;05.00.00;1,2;63,7;0,4327
03.02.2005;06.00.00;2,1;60,3;0,4368
03.02.2005;07.00.00;1,3;63,1;0,4322
03.02.2005;08.00.00;1,3;64,8;0,441
03.02.2005;09.00.00;2,1;62,2;0,4491
03.02.2005;10.00.00;5,1;50,8;0,4499
03.02.2005;11.00.00;8,5;39,7;0,4425
03.02.2005;12.00.00;11,5;33;0,4476
03.02.2005;13.00.00;12,2;34,3;0,4864
03.02.2005;14.00.00;13,5;35;0,5396
03.02.2005;15.00.00;14,9;34,9;0,5869
03.02.2005;16.00.00;15,7;34,5;0,6111
03.02.2005;17.00.00;14,7;37,2;0,618
03.02.2005;18.00.00;12,2;44,8;0,6342
03.02.2005;19.00.00;10,3;52,4;0,6578
03.02.2005;20.00.00;9,3;55,5;0,6503
03.02.2005;21.00.00;8,3;57,6;0,6304
03.02.2005;22.00.00;6,3;65,1;0,6237
03.02.2005;23.00.00;6,5;63,1;0,6132
04.02.2005;00.00.00;6;62,7;0,589
04.02.2005;01.00.00;5,1;65,4;0,5797
04.02.2005;02.00.00;4,7;64,6;0,5568
04.02.2005;03.00.00;2,9;72,2;0,5523
04.02.2005;04.00.00;5;63,5;0,5575
04.02.2005;05.00.00;3,9;65,5;0,5367
04.02.2005;06.00.00;1,8;74,5;0,5271
04.02.2005;07.00.00;1,8;73,7;0,5198
04.02.2005;08.00.00;2,3;70,9;0,5182
04.02.2005;09.00.00;4,4;61,1;0,5176
04.02.2005;10.00.00;7,7;49,8;0,5267
04.02.2005;11.00.00;12,1;36,9;0,5212
04.02.2005;12.00.00;15;28,5;0,4821
04.02.2005;13.00.00;14,5;28,3;0,4665
04.02.2005;14.00.00;12,9;31,8;0,4707
04.02.2005;15.00.00;12,1;32,3;0,4548
04.02.2005;16.00.00;11,3;33,5;0,4476
04.02.2005;17.00.00;11,4;32,6;0,4373
04.02.2005;18.00.00;9,1;37,8;0,4372
04.02.2005;19.00.00;8,1;41;0,4458
04.02.2005;20.00.00;7,7;41,9;0,4409
04.02.2005;21.00.00;7,1;43,9;0,4433
04.02.2005;22.00.00;6,3;45,8;0,4408
04.02.2005;23.00.00;6;46,1;0,4351
05.02.2005;00.00.00;5,5;49;0,4471
05.02.2005;01.00.00;4,9;52;0,4548
05.02.2005;02.00.00;4,1;54,7;0,4536
05.02.2005;03.00.00;2,1;64,2;0,4633
05.02.2005;04.00.00;1,5;66,2;0,4571
05.02.2005;05.00.00;1;67,7;0,4523
05.02.2005;06.00.00;0,8;69,9;0,4591
05.02.2005;07.00.00;1,3;67,2;0,4598
05.02.2005;08.00.00;2;63,6;0,4564
05.02.2005;09.00.00;4,1;52,7;0,4345
05.02.2005;10.00.00;7,5;39,2;0,4091
05.02.2005;11.00.00;9;34,5;0,398
05.02.2005;12.00.00;9,2;34,5;0,4025
05.02.2005;13.00.00;9,3;33,8;0,3981
05.02.2005;14.00.00;9,3;33,1;0,3874
05.02.2005;15.00.00;9,7;30,8;0,3716
05.02.2005;16.00.00;9,6;31,1;0,3718
05.02.2005;17.00.00;8,6;32,8;0,3669
05.02.2005;18.00.00;7,2;35;0,3567
05.02.2005;19.00.00;6,4;36,8;0,3566
05.02.2005;20.00.00;6;40,2;0,3773
05.02.2005;21.00.00;5,5;42,6;0,3874
05.02.2005;22.00.00;4,9;43,7;0,3809
05.02.2005;23.00.00;4,2;43,2;0,3605
06.02.2005;00.00.00;4;39,2;0,3228
06.02.2005;01.00.00;3,7;40,1;0,323
06.02.2005;02.00.00;3,1;47,1;0,3638
06.02.2005;03.00.00;2,6;48,8;0,3658
06.02.2005;04.00.00;0,8;53,8;0,3542
06.02.2005;05.00.00;1,2;51,9;0,3515
06.02.2005;06.00.00;1;52,2;0,3489
06.02.2005;07.00.00;0,6;53,3;0,3467
06.02.2005;08.00.00;0,8;52,8;0,3468
06.02.2005;09.00.00;0,3;53,7;0,3424
06.02.2005;10.00.00;4,1;42,9;0,3551
06.02.2005;11.00.00;8;33,3;0,3591
06.02.2005;12.00.00;10,7;25,2;0,3242
06.02.2005;13.00.00;11,1;23,5;0,3105
06.02.2005;14.00.00;10,6;26;0,332
06.02.2005;15.00.00;10,3;27,7;0,3481
06.02.2005;16.00.00;10,2;28,3;0,3516
06.02.2005;17.00.00;9,2;29,9;0,3479
06.02.2005;18.00.00;6,9;36,4;0,3635
06.02.2005;19.00.00;6;38;0,3584
06.02.2005;20.00.00;5,8;36,4;0,3385
06.02.2005;21.00.00;5,8;35,4;0,3286
06.02.2005;22.00.00;5,4;36,6;0,3304
06.02.2005;23.00.00;5,1;37,9;0,3358
07.02.2005;00.00.00;4,8;38;0,33
07.02.2005;01.00.00;4,5;38,1;0,3249
07.02.2005;02.00.00;4,3;38,1;0,3207
07.02.2005;03.00.00;3,9;39,9;0,325
07.02.2005;04.00.00;3,8;41;0,3327
07.02.2005;05.00.00;3,3;44,6;0,3499
07.02.2005;06.00.00;3,6;44,5;0,3574
07.02.2005;07.00.00;3,4;47;0,3713
07.02.2005;08.00.00;2,9;49,5;0,3775
07.02.2005;09.00.00;5,6;40,5;0,3704
07.02.2005;10.00.00;7,5;33,8;0,352
07.02.2005;11.00.00;10,8;25,2;0,3251
07.02.2005;12.00.00;12,9;20,6;0,3045
07.02.2005;13.00.00;12,2;21,4;0,3033
07.02.2005;14.00.00;12;21,9;0,3069
07.02.2005;15.00.00;12,2;24;0,3392
07.02.2005;16.00.00;12;24,3;0,3393
07.02.2005;17.00.00;10,5;27,8;0,3525
07.02.2005;18.00.00;8,7;33,9;0,3832
07.02.2005;19.00.00;7,8;37,6;0,4004
07.02.2005;20.00.00;7,2;39,4;0,4032
07.02.2005;21.00.00;7,1;39,6;0,4019
07.02.2005;22.00.00;7,1;39,6;0,4001
07.02.2005;23.00.00;7,2;39,3;0,4004
08.02.2005;00.00.00;6,9;39,6;0,3966
08.02.2005;01.00.00;7;39,8;0,4006
08.02.2005;02.00.00;7,1;40,5;0,409
08.02.2005;03.00.00;6,9;40,9;0,4091
08.02.2005;04.00.00;6;42,9;0,404
08.02.2005;05.00.00;6,4;42,7;0,4126
08.02.2005;06.00.00;6,1;43,6;0,4129
08.02.2005;07.00.00;5,9;45,1;0,4211
08.02.2005;08.00.00;6;46,4;0,4367
08.02.2005;09.00.00;6,6;43,7;0,4273
08.02.2005;10.00.00;8,7;36,3;0,4074
08.02.2005;11.00.00;10,5;33,4;0,4246
08.02.2005;12.00.00;11,4;27,8;0,3748
08.02.2005;13.00.00;12,7;27,4;0,4011
08.02.2005;14.00.00;13,3;23,3;0,354
08.02.2005;15.00.00;13,9;20,7;0,3271
08.02.2005;16.00.00;13,6;20;0,3093
08.02.2005;17.00.00;-200;-200;-200
08.02.2005;18.00.00;-200;-200;-200
08.02.2005;19.00.00;-200;-200;-200
08.02.2005;20.00.00;-200;-200;-200
08.02.2005;21.00.00;-200;-200;-200
08.02.2005;22.00.00;-200;-200;-200
08.02.2005;23.00.00;-200;-200;-200
09.02.2005;00.00.00;-200;-200;-200
09.02.2005;01.00.00;-200;-200;-200
09.02.2005;02.00.00;-200;-200;-200
09.02.2005;03.00.00;-200;-200;-200
09.02.2005;04.00.00;-200;-200;-200
09.02.2005;05.00.00;-200;-200;-200
09.02.2005;06.00.00;-200;-200;-200
09.02.2005;07.00.00;-200;-200;-200
09.02.2005;08.00.00;-200;-200;-200
09.02.2005;09.00.00;-200;-200;-200
09.02.2005;10.00.00;-200;-200;-200
09.02.2005;11.00.00;-200;-200;-200
09.02.2005;12.00.00;-200;-200;-200
09.02.2005;13.00.00;-200;-200;-200
09.02.2005;14.00.00;-200;-200;-200
09.02.2005;15.00.00;-200;-200;-200
09.02.2005;16.00.00;-200;-200;-200
09.02.2005;17.00.00;-200;-200;-200
09.02.2005;18.00.00;-200;-200;-200
09.02.2005;19.00.00;-200;-200;-200
09.02.2005;20.00.00;-200;-200;-200
09.02.2005;21.00.00;-200;-200;-200
09.02.2005;22.00.00;-200;-200;-200
09.02.2005;23.00.00;-200;-200;-200
10.02.2005;00.00.00;-200;-200;-200
10.02.2005;01.00.00;-200;-200;-200
10.02.2005;02.00.00;-200;-200;-200
10.02.2005;03.00.00;-200;-200;-200
10.02.2005;04.00.00;-200;-200;-200
10.02.2005;05.00.00;-200;-200;-200
10.02.2005;06.00.00;-200;-200;-200
10.02.2005;07.00.00;-200;-200;-200
10.02.2005;08.00.00;-200;-200;-200
10.02.2005;09.00.00;-200;-200;-200
10.02.2005;10.00.00;-200;-200;-200
10.02.2005;11.00.00;-200;-200;-200
10.02.2005;12.00.00;-200;-200;-200
10.02.2005;13.00.00;-200;-200;-200
10.02.2005;14.00.00;-200;-200;-200
10.02.2005;15.00.00;-200;-200;-200
10.02.2005;16.00.00;-200;-200;-200
10.02.2005;17.00.00;-200;-200;-200
10.02.2005;18.00.00;-200;-200;-200
10.02.2005;19.00.00;-200;-200;-200
10.02.2005;20.00.00;-200;-200;-200
10.02.2005;21.00.00;-200;-200;-200
10.02.2005;22.00.00;-200;-200;-200
10.02.2005;23.00.00;-200;-200;-200
11.02.2005;00.00.00;-200;-200;-200
11.02.2005;01.00.00;-200;-200;-200
11.02.2005;02.00.00;-200;-200;-200
11.02.2005;03.00.00;-200;-200;-200
11.02.2005;04.00.00;-200;-200;-200
11.02.2005;05.00.00;-200;-200;-200
11.02.2005;06.00.00;-200;-200;-200
11.02.2005;07.00.00;-200;-200;-200
11.02.2005;08.00.00;-200;-200;-200
11.02.2005;09.00.00;-200;-200;-200
11.02.2005;10.00.00;-200;-200;-200
11.02.2005;11.00.00;-200;-200;-200
11.02.2005;12.00.00;-200;-200;-200
11.02.2005;13.00.00;-200;-200;-200
11.02.2005;14.00.00;-200;-200;-200
11.02.2005;15.00.00;-200;-200;-200
11.02.2005;16.00.00;-200;-200;-200
11.02.2005;17.00.00;-200;-200;-200
11.02.2005;18.00.00;-200;-200;-200
11.02.2005;19.00.00;-200;-200;-200
11.02.2005;20.00.00;-200;-200;-200
11.02.2005;21.00.00;8,5;50,9;0,5664
11.02.2005;22.00.00;8,3;53,3;0,5843
11.02.2005;23.00.00;7,1;58,1;0,5885
12.02.2005;00.00.00;5,8;64,3;0,5964
12.02.2005;01.00.00;5,3;66,8;0,5979
12.02.2005;02.00.00;5;66,6;0,5871
12.02.2005;03.00.00;5;66,3;0,5811
12.02.2005;04.00.00;5,1;65,9;0,5827
12.02.2005;05.00.00;4,1;69;0,5735
12.02.2005;06.00.00;4,6;67,6;0,5778
12.02.2005;07.00.00;5,2;65,5;0,5836
12.02.2005;08.00.00;6;62,8;0,5929
12.02.2005;09.00.00;7,1;59,3;0,6005
12.02.2005;10.00.00;7,8;58;0,6136
12.02.2005;11.00.00;9;54,7;0,6271
12.02.2005;12.00.00;10;53,1;0,6495
12.02.2005;13.00.00;10,8;52;0,6738
12.02.2005;14.00.00;11;51,4;0,6746
12.02.2005;15.00.00;11;51,4;0,6725
12.02.2005;16.00.00;10,9;52;0,6796
12.02.2005;17.00.00;11,1;52;0,6869
12.02.2005;18.00.00;11;53,6;0,7033
12.02.2005;19.00.00;11;55,1;0,7221
12.02.2005;20.00.00;11,4;55,4;0,7471
12.02.2005;21.00.00;11,1;56,9;0,7506
12.02.2005;22.00.00;10,2;60;0,7461
12.02.2005;23.00.00;10,1;59,9;0,7379
13.02.2005;00.00.00;9,9;63,2;0,7706
13.02.2005;01.00.00;9,4;73,4;0,8662
13.02.2005;02.00.00;9,4;77,7;0,9203
13.02.2005;03.00.00;9,6;78,7;0,9429
13.02.2005;04.00.00;8,9;81,3;0,9277
13.02.2005;05.00.00;8,5;82,9;0,9243
13.02.2005;06.00.00;8,3;84;0,9234
13.02.2005;07.00.00;8,1;85;0,9221
13.02.2005;08.00.00;8,7;83,7;0,9423
13.02.2005;09.00.00;9,5;82,4;0,976
13.02.2005;10.00.00;11;78,2;1,022
13.02.2005;11.00.00;14,1;67,9;1,0859
13.02.2005;12.00.00;16,3;56,6;1,0422
13.02.2005;13.00.00;18,7;48;1,0259
13.02.2005;14.00.00;19,5;39,3;0,882
13.02.2005;15.00.00;19,9;34,1;0,782
13.02.2005;16.00.00;19,4;32,4;0,7239
13.02.2005;17.00.00;17,1;35,8;0,6944
13.02.2005;18.00.00;15,5;40,7;0,7103
13.02.2005;19.00.00;14,8;42,8;0,7182
13.02.2005;20.00.00;13,9;43,8;0,6937
13.02.2005;21.00.00;13,7;42,9;0,6687
13.02.2005;22.00.00;12,5;47,8;0,6877
13.02.2005;23.00.00;11,8;53,4;0,7366
14.02.2005;00.00.00;10,9;55,9;0,7312
14.02.2005;01.00.00;10,1;58,9;0,7301
14.02.2005;02.00.00;9,8;61,2;0,7413
14.02.2005;03.00.00;8,4;67,1;0,7411
14.02.2005;04.00.00;8,3;67,2;0,7382
14.02.2005;05.00.00;7,7;68,9;0,728
14.02.2005;06.00.00;6,9;70;0,6997
14.02.2005;07.00.00;9;37,3;0,4297
14.02.2005;08.00.00;9,4;44,9;0,5296
14.02.2005;09.00.00;10,3;45,4;0,5666
14.02.2005;10.00.00;11,5;39,6;0,5372
14.02.2005;11.00.00;11,7;36,9;0,506
14.02.2005;12.00.00;11,8;36,2;0,4999
14.02.2005;13.00.00;12;38,7;0,5402
14.02.2005;14.00.00;13,7;30,3;0,4724
14.02.2005;15.00.00;12,6;30,6;0,4443
14.02.2005;16.00.00;13;27,4;0,4085
14.02.2005;17.00.00;13,6;22,7;0,3529
14.02.2005;18.00.00;11,8;23;0,3171
14.02.2005;19.00.00;10,7;19,9;0,2547
14.02.2005;20.00.00;10,4;18;0,2269
14.02.2005;21.00.00;9,7;20,6;0,2488
14.02.2005;22.00.00;9,4;24,8;0,2923
14.02.2005;23.00.00;8,8;31,2;0,3533
15.02.2005;00.00.00;8,7;31,2;0,3521
15.02.2005;01.00.00;8,5;30,4;0,3391
15.02.2005;02.00.00;8;32,9;0,353
15.02.2005;03.00.00;7,1;37,4;0,3799
15.02.2005;04.00.00;6,9;39,1;0,3901
15.02.2005;05.00.00;6,9;39,8;0,3966
15.02.2005;06.00.00;6,1;40,8;0,3868
15.02.2005;07.00.00;6;41,5;0,3896
15.02.2005;08.00.00;6,1;39,9;0,3781
15.02.2005;09.00.00;6,5;39,5;0,3865
15.02.2005;10.00.00;9,4;32,7;0,3855
15.02.2005;11.00.00;11,3;24,9;0,3318
15.02.2005;12.00.00;12,8;19,8;0,2933
15.02.2005;13.00.00;12,3;19,3;0,274
15.02.2005;14.00.00;12;19,3;0,2716
15.02.2005;15.00.00;11,9;19,2;0,2677
15.02.2005;16.00.00;12,1;20,7;0,2906
15.02.2005;17.00.00;11,5;22,1;0,2987
15.02.2005;18.00.00;10,4;23,1;0,2905
15.02.2005;19.00.00;9,5;25,2;0,2996
15.02.2005;20.00.00;8,9;26,9;0,3069
15.02.2005;21.00.00;8,2;30,1;0,327
15.02.2005;22.00.00;7,4;31,8;0,3287
15.02.2005;23.00.00;6,6;37,5;0,3664
16.02.2005;00.00.00;6,3;40,1;0,3842
16.02.2005;01.00.00;5,2;44,2;0,3943
16.02.2005;02.00.00;4,4;47,5;0,4017
16.02.2005;03.00.00;4;49,1;0,4019
16.02.2005;04.00.00;3,3;52,2;0,4074
16.02.2005;05.00.00;3,2;52,4;0,4071
16.02.2005;06.00.00;3,6;51,7;0,4123
16.02.2005;07.00.00;3,5;54,2;0,4297
16.02.2005;08.00.00;5,2;48,3;0,4304
16.02.2005;09.00.00;7,8;37,6;0,3994
16.02.2005;10.00.00;8,9;33,8;0,385
16.02.2005;11.00.00;9,1;33;0,3827
16.02.2005;12.00.00;9,1;34,5;0,3994
16.02.2005;13.00.00;9,6;31,3;0,3763
16.02.2005;14.00.00;8,5;36,3;0,4026
16.02.2005;15.00.00;9,3;34,6;0,405
16.02.2005;16.00.00;8,9;37,9;0,4318
16.02.2005;17.00.00;8,2;41,8;0,4563
16.02.2005;18.00.00;7,4;44,5;0,4582
16.02.2005;19.00.00;7;43,4;0,4366
16.02.2005;20.00.00;6,6;43,4;0,4241
16.02.2005;21.00.00;5,9;44,3;0,4137
16.02.2005;22.00.00;5;46,6;0,4099
16.02.2005;23.00.00;5,8;40,3;0,374
17.02.2005;00.00.00;5,4;43,8;0,3945
17.02.2005;01.00.00;5,7;42,1;0,3883
17.02.2005;02.00.00;5,7;42,1;0,3885
17.02.2005;03.00.00;5,8;42,9;0,399
17.02.2005;04.00.00;5,7;46,6;0,4298
17.02.2005;05.00.00;6,9;45;0,4499
17.02.2005;06.00.00;6,9;42,2;0,4224
17.02.2005;07.00.00;6,4;43,8;0,423
17.02.2005;08.00.00;6,6;44,6;0,4383
17.02.2005;09.00.00;7,7;42,1;0,444
17.02.2005;10.00.00;10,1;36,7;0,4536
17.02.2005;11.00.00;9;41,4;0,4775
17.02.2005;12.00.00;8,7;42,5;0,4787
17.02.2005;13.00.00;8,3;47,8;0,5238
17.02.2005;14.00.00;8,9;45,5;0,5208
17.02.2005;15.00.00;8,9;46,1;0,5256
17.02.2005;16.00.00;9;44,9;0,5173
17.02.2005;17.00.00;9,3;42,3;0,4974
17.02.2005;18.00.00;8,4;45,2;0,4977
17.02.2005;19.00.00;7,6;47,8;0,5013
17.02.2005;20.00.00;7,4;47,2;0,4871
17.02.2005;21.00.00;7,4;46,9;0,4854
17.02.2005;22.00.00;6,9;48,2;0,4832
17.02.2005;23.00.00;7,1;47,9;0,4867
18.02.2005;00.00.00;6,9;48,7;0,4874
18.02.2005;01.00.00;6,8;48,2;0,4792
18.02.2005;02.00.00;6,3;49,6;0,4787
18.02.2005;03.00.00;5,6;52,9;0,4855
18.02.2005;04.00.00;6,4;49,8;0,4814
18.02.2005;05.00.00;6,9;48,1;0,4796
18.02.2005;06.00.00;6,4;50,2;0,485
18.02.2005;07.00.00;6,4;50,7;0,4886
18.02.2005;08.00.00;6,9;48,8;0,4903
18.02.2005;09.00.00;8,4;44,6;0,4922
18.02.2005;10.00.00;10,8;37,1;0,4794
18.02.2005;11.00.00;11,2;36,2;0,4818
18.02.2005;12.00.00;11,8;34,4;0,4758
18.02.2005;13.00.00;11,5;33,1;0,4479
18.02.2005;14.00.00;10,9;32,6;0,426
18.02.2005;15.00.00;11,3;31,7;0,4249
18.02.2005;16.00.00;11,6;30,9;0,4223
18.02.2005;17.00.00;11,1;32,2;0,4243
18.02.2005;18.00.00;9,7;36;0,4333
18.02.2005;19.00.00;8,5;39;0,4336
18.02.2005;20.00.00;8,3;40,3;0,4411
18.02.2005;21.00.00;8;41,3;0,4448
18.02.2005;22.00.00;7;44,2;0,4446
18.02.2005;23.00.00;5,4;51,8;0,4698
19.02.2005;00.00.00;4,1;55;0,4558
19.02.2005;01.00.00;3,1;57,8;0,4462
19.02.2005;02.00.00;3,1;56,7;0,4388
19.02.2005;03.00.00;2,2;59,6;0,4333
19.02.2005;04.00.00;2,3;58,9;0,4317
19.02.2005;05.00.00;1,9;60;0,4276
19.02.2005;06.00.00;1,9;60,3;0,4293
19.02.2005;07.00.00;0,9;64,6;0,4294
19.02.2005;08.00.00;0,6;65;0,4231
19.02.2005;09.00.00;2,1;59,9;0,4338
19.02.2005;10.00.00;3,1;57,2;0,4402
19.02.2005;11.00.00;4,2;54;0,4483
19.02.2005;12.00.00;7,4;43,8;0,4538
19.02.2005;13.00.00;11,2;34,5;0,4586
19.02.2005;14.00.00;13,8;32,4;0,5084
19.02.2005;15.00.00;12,4;34,9;0,5002
19.02.2005;16.00.00;12,8;31,9;0,4684
19.02.2005;17.00.00;13,5;29,1;0,4486
19.02.2005;18.00.00;11,6;33,3;0,454
19.02.2005;19.00.00;10,9;34,9;0,4568
19.02.2005;20.00.00;10,4;37,3;0,4708
19.02.2005;21.00.00;9,7;39,7;0,4792
19.02.2005;22.00.00;9,1;41,9;0,4857
19.02.2005;23.00.00;9,3;41,9;0,4927
20.02.2005;00.00.00;9,4;44,7;0,5279
20.02.2005;01.00.00;8,5;45,8;0,5108
20.02.2005;02.00.00;7,8;50;0,53
20.02.2005;03.00.00;7,7;49,7;0,5242
20.02.2005;04.00.00;8,2;46,9;0,5099
20.02.2005;05.00.00;8,4;48,6;0,5375
20.02.2005;06.00.00;8;54,7;0,5883
20.02.2005;07.00.00;7,8;55,7;0,5914
20.02.2005;08.00.00;8;53,8;0,5796
20.02.2005;09.00.00;8,8;50,7;0,5752
20.02.2005;10.00.00;10,1;47,6;0,587
20.02.2005;11.00.00;10,6;45,8;0,5838
20.02.2005;12.00.00;9,1;56,2;0,6515
20.02.2005;13.00.00;7,9;66,5;0,7124
20.02.2005;14.00.00;8;65;0,6991
20.02.2005;15.00.00;8,4;61;0,6721
20.02.2005;16.00.00;8,6;57,3;0,6429
20.02.2005;17.00.00;8,4;56,3;0,6227
20.02.2005;18.00.00;8;57,7;0,6222
20.02.2005;19.00.00;7,1;62,6;0,6341
20.02.2005;20.00.00;7,4;59,3;0,6123
20.02.2005;21.00.00;7,7;56,9;0,5994
20.02.2005;22.00.00;7,7;54,4;0,5753
20.02.2005;23.00.00;7,7;53;0,5572
21.02.2005;00.00.00;6,7;62,8;0,6188
21.02.2005;01.00.00;6,6;61,9;0,6056
21.02.2005;02.00.00;5,7;70,3;0,6498
21.02.2005;03.00.00;4,5;79,2;0,6751
21.02.2005;04.00.00;4;81,5;0,6712
21.02.2005;05.00.00;3,9;81,5;0,6653
21.02.2005;06.00.00;3,3;84,3;0,6617
21.02.2005;07.00.00;4,2;80,9;0,6742
21.02.2005;08.00.00;5,1;75;0,6646
21.02.2005;09.00.00;4,6;77,6;0,6651
21.02.2005;10.00.00;3,8;84,3;0,6811
21.02.2005;11.00.00;6,2;77,4;0,7383
21.02.2005;12.00.00;7,7;67,6;0,7133
21.02.2005;13.00.00;8,1;64,8;0,7039
21.02.2005;14.00.00;8,1;64;0,6942
21.02.2005;15.00.00;6,9;71,3;0,7118
21.02.2005;16.00.00;7;73,7;0,7425
21.02.2005;17.00.00;7,3;70;0,7195
21.02.2005;18.00.00;5,8;77,8;0,7223
21.02.2005;19.00.00;5,4;80,9;0,7293
21.02.2005;20.00.00;5,5;79,8;0,7261
21.02.2005;21.00.00;5,6;74;0,6808
21.02.2005;22.00.00;5,6;71,9;0,6604
21.02.2005;23.00.00;6,4;70,7;0,6848
22.02.2005;00.00.00;6,3;70,1;0,6733
22.02.2005;01.00.00;4,4;80,5;0,6825
22.02.2005;02.00.00;3,9;83,1;0,6787
22.02.2005;03.00.00;2,5;86,6;0,6407
22.02.2005;04.00.00;3,4;85,4;0,6736
22.02.2005;05.00.00;3,3;84,5;0,6608
22.02.2005;06.00.00;3,4;84,5;0,664
22.02.2005;07.00.00;3,4;84,5;0,6677
22.02.2005;08.00.00;4,1;82,7;0,682
22.02.2005;09.00.00;4,6;80,3;0,6889
22.02.2005;10.00.00;6,1;74;0,7025
22.02.2005;11.00.00;9,1;58,4;0,6787
22.02.2005;12.00.00;11,4;48,9;0,658
22.02.2005;13.00.00;8,3;64,4;0,7072
22.02.2005;14.00.00;6,5;71;0,6903
22.02.2005;15.00.00;6,6;71,1;0,6973
22.02.2005;16.00.00;7,4;69,3;0,7165
22.02.2005;17.00.00;6,4;70,6;0,6834
22.02.2005;18.00.00;5,8;72,5;0,6718
22.02.2005;19.00.00;5,6;71,6;0,6556
22.02.2005;20.00.00;4,2;77,8;0,6491
22.02.2005;21.00.00;4,3;79,5;0,6648
22.02.2005;22.00.00;4,5;75,5;0,6429
22.02.2005;23.00.00;4,4;77,1;0,6523
23.02.2005;00.00.00;4,2;78,2;0,6506
23.02.2005;01.00.00;4;79,3;0,6517
23.02.2005;02.00.00;3,9;78,7;0,643
23.02.2005;03.00.00;3,5;80,6;0,6403
23.02.2005;04.00.00;3,2;82,8;0,6426
23.02.2005;05.00.00;4,1;76;0,6304
23.02.2005;06.00.00;4,2;75,9;0,6311
23.02.2005;07.00.00;4,5;76,3;0,648
23.02.2005;08.00.00;4,4;79,1;0,6687
23.02.2005;09.00.00;4,3;79,8;0,6706
23.02.2005;10.00.00;3,1;83;0,6419
23.02.2005;11.00.00;2,8;83,9;0,6326
23.02.2005;12.00.00;3,9;79,5;0,6482
23.02.2005;13.00.00;5,1;74,5;0,6621
23.02.2005;14.00.00;5,7;72,5;0,6686
23.02.2005;15.00.00;5,6;74,6;0,6826
23.02.2005;16.00.00;5,4;75,9;0,6875
23.02.2005;17.00.00;4,9;78,2;0,6826
23.02.2005;18.00.00;4,8;79;0,6845
23.02.2005;19.00.00;4,8;78,6;0,6826
23.02.2005;20.00.00;4,6;78,2;0,6686
23.02.2005;21.00.00;4,2;79,7;0,6647
23.02.2005;22.00.00;4,3;78,9;0,6621
23.02.2005;23.00.00;4,2;77,9;0,6479
24.02.2005;00.00.00;3,2;83;0,645
24.02.2005;01.00.00;5,1;74,5;0,6626
24.02.2005;02.00.00;4;80,8;0,6666
24.02.2005;03.00.00;4,3;81;0,677
24.02.2005;04.00.00;2,9;85,3;0,6503
24.02.2005;05.00.00;3,3;84,5;0,6612
24.02.2005;06.00.00;3,6;84,4;0,6724
24.02.2005;07.00.00;3,8;83,8;0,6771
24.02.2005;08.00.00;4,1;82,5;0,6819
24.02.2005;09.00.00;3,9;83,9;0,6847
24.02.2005;10.00.00;4,1;83,9;0,6967
24.02.2005;11.00.00;4,6;82;0,6997
24.02.2005;12.00.00;5,5;79,5;0,7238
24.02.2005;13.00.00;6,7;76,2;0,7519
24.02.2005;14.00.00;7,9;69;0,7394
24.02.2005;15.00.00;8,5;66,3;0,7387
24.02.2005;16.00.00;7,6;70,8;0,7399
24.02.2005;17.00.00;7,2;72,4;0,7372
24.02.2005;18.00.00;6,7;74,2;0,7326
24.02.2005;19.00.00;6,1;75,8;0,7184
24.02.2005;20.00.00;6,3;74,9;0,7187
24.02.2005;21.00.00;6;78;0,7345
24.02.2005;22.00.00;5,6;81,2;0,7443
24.02.2005;23.00.00;5,5;81,5;0,7393
25.02.2005;00.00.00;5,3;84,1;0,753
25.02.2005;01.00.00;5,2;83,9;0,7487
25.02.2005;02.00.00;5,1;83,5;0,7416
25.02.2005;03.00.00;5;82,9;0,73
25.02.2005;04.00.00;5;82,5;0,7265
25.02.2005;05.00.00;5;82,8;0,7273
25.02.2005;06.00.00;5,2;80,7;0,7219
25.02.2005;07.00.00;5,3;80,2;0,7179
25.02.2005;08.00.00;5,7;79,7;0,734
25.02.2005;09.00.00;6,2;76,8;0,7355
25.02.2005;10.00.00;8,3;67,4;0,7384
25.02.2005;11.00.00;10,8;52,1;0,6746
25.02.2005;12.00.00;13;40,3;0,6028
25.02.2005;13.00.00;10,9;44,8;0,5849
25.02.2005;14.00.00;11,5;42,1;0,5706
25.02.2005;15.00.00;12,5;38,5;0,5568
25.02.2005;16.00.00;12,6;38,5;0,5586
25.02.2005;17.00.00;12,3;38,4;0,5488
25.02.2005;18.00.00;10,2;43,1;0,5366
25.02.2005;19.00.00;8,6;48,2;0,5385
25.02.2005;20.00.00;7,8;50,8;0,5384
25.02.2005;21.00.00;7,3;52,8;0,5404
25.02.2005;22.00.00;6,2;62,4;0,5958
25.02.2005;23.00.00;5,1;68,2;0,6033
26.02.2005;00.00.00;4,7;69;0,5936
26.02.2005;01.00.00;4;69,8;0,5756
26.02.2005;02.00.00;3,4;71,3;0,5626
26.02.2005;03.00.00;2,8;74;0,5591
26.02.2005;04.00.00;2,3;75,1;0,5514
26.02.2005;05.00.00;3,8;66,2;0,5359
26.02.2005;06.00.00;4,6;60,5;0,5173
26.02.2005;07.00.00;5,7;54,3;0,5022
26.02.2005;08.00.00;6,2;51,3;0,488
26.02.2005;09.00.00;6,7;49,5;0,4892
26.02.2005;10.00.00;8,8;45;0,5114
