Date;Time;PT08.S2(NMHC)
28.01.2005;22.00.00;-200
28.01.2005;23.00.00;-200
29.01.2005;00.00.00;-200
29.01.2005;01.00.00;-200
29.01.2005;02.00.00;480
29.01.2005;03.00.00;455
29.01.2005;04.00.00;445
29.01.2005;05.00.00;448
29.01.2005;06.00.00;458
29.01.2005;07.00.00;494
29.01.2005;08.00.00;586
29.01.2005;09.00.00;641
29.01.2005;10.00.00;642
29.01.2005;11.00.00;652
29.01.2005;12.00.00;610
29.01.2005;13.00.00;618
29.01.2005;14.00.00;653
29.01.2005;15.00.00;602
29.01.2005;16.00.00;629
29.01.2005;17.00.00;676
29.01.2005;18.00.00;653
29.01.2005;19.00.00;657
29.01.2005;20.00.00;678
29.01.2005;21.00.00;649
29.01.2005;22.00.00;561
29.01.2005;23.00.00;553
30.01.2005;00.00.00;604
30.01.2005;01.00.00;599
30.01.2005;02.00.00;560
30.01.2005;03.00.00;599
30.01.2005;04.00.00;565
30.01.2005;05.00.00;459
30.01.2005;06.00.00;454
30.01.2005;07.00.00;431
30.01.2005;08.00.00;465
30.01.2005;09.00.00;520
30.01.2005;10.00.00;537
30.01.2005;11.00.00;583
30.01.2005;12.00.00;585
30.01.2005;13.00.00;552
30.01.2005;14.00.00;553
30.01.2005;15.00.00;566
30.01.2005;16.00.00;569
30.01.2005;17.00.00;625
30.01.2005;18.00.00;582
30.01.2005;19.00.00;641
30.01.2005;20.00.00;708
30.01.2005;21.00.00;715
30.01.2005;22.00.00;615
30.01.2005;23.00.00;685
31.01.2005;00.00.00;741
31.01.2005;01.00.00;650
31.01.2005;02.00.00;495
31.01.2005;03.00.00;446
31.01.2005;04.00.00;435
31.01.2005;05.00.00;415
31.01.2005;06.00.00;449
31.01.2005;07.00.00;538
31.01.2005;08.00.00;863
31.01.2005;09.00.00;1116
31.01.2005;10.00.00;1153
31.01.2005;11.00.00;1066
31.01.2005;12.00.00;1078
31.01.2005;13.00.00;1048
31.01.2005;14.00.00;1040
31.01.2005;15.00.00;1139
31.01.2005;16.00.00;1170
31.01.2005;17.00.00;1328
31.01.2005;18.00.00;1490
31.01.2005;19.00.00;1570
31.01.2005;20.00.00;1533
31.01.2005;21.00.00;1149
31.01.2005;22.00.00;863
31.01.2005;23.00.00;782
01.02.2005;00.00.00;756
01.02.2005;01.00.00;698
01.02.2005;02.00.00;680
01.02.2005;03.00.00;670
01.02.2005;04.00.00;688
01.02.2005;05.00.00;701
01.02.2005;06.00.00;724
01.02.2005;07.00.00;886
01.02.2005;08.00.00;1298
01.02.2005;09.00.00;1353
01.02.2005;10.00.00;1215
01.02.2005;11.00.00;1334
01.02.2005;12.00.00;1292
01.02.2005;13.00.00;1264
01.02.2005;14.00.00;1264
01.02.2005;15.00.00;1202
01.02.2005;16.00.00;1129
01.02.2005;17.00.00;1190
01.02.2005;18.00.00;1128
01.02.2005;19.00.00;1211
01.02.2005;20.00.00;1143
01.02.2005;21.00.00;971
01.02.2005;22.00.00;818
01.02.2005;23.00.00;783
02.02.2005;00.00.00;747
02.02.2005;01.00.00;769
02.02.2005;02.00.00;854
02.02.2005;03.00.00;869
02.02.2005;04.00.00;753
02.02.2005;05.00.00;688
02.02.2005;06.00.00;737
02.02.2005;07.00.00;771
02.02.2005;08.00.00;1151
02.02.2005;09.00.00;1485
02.02.2005;10.00.00;1285
02.02.2005;11.00.00;1143
02.02.2005;12.00.00;1132
02.02.2005;13.00.00;981
02.02.2005;14.00.00;983
02.02.2005;15.00.00;913
02.02.2005;16.00.00;940
02.02.2005;17.00.00;1096
02.02.2005;18.00.00;1284
02.02.2005;19.00.00;1499
02.02.2005;20.00.00;1584
02.02.2005;21.00.00;1168
02.02.2005;22.00.00;855
02.02.2005;23.00.00;892
03.02.2005;00.00.00;791
03.02.2005;01.00.00;812
03.02.2005;02.00.00;707
03.02.2005;03.00.00;642
03.02.2005;04.00.00;623
03.02.2005;05.00.00;645
03.02.2005;06.00.00;640
03.02.2005;07.00.00;724
03.02.2005;08.00.00;1202
03.02.2005;09.00.00;1530
03.02.2005;10.00.00;1317
03.02.2005;11.00.00;1164
03.02.2005;12.00.00;989
03.02.2005;13.00.00;1110
03.02.2005;14.00.00;1074
03.02.2005;15.00.00;1030
03.02.2005;16.00.00;986
03.02.2005;17.00.00;1128
03.02.2005;18.00.00;1605
03.02.2005;19.00.00;1527
03.02.2005;20.00.00;1227
03.02.2005;21.00.00;1069
03.02.2005;22.00.00;1164
03.02.2005;23.00.00;943
04.02.2005;00.00.00;828
04.02.2005;01.00.00;771
04.02.2005;02.00.00;672
04.02.2005;03.00.00;777
04.02.2005;04.00.00;657
04.02.2005;05.00.00;601
04.02.2005;06.00.00;703
04.02.2005;07.00.00;854
04.02.2005;08.00.00;1288
04.02.2005;09.00.00;1300
04.02.2005;10.00.00;1189
04.02.2005;11.00.00;1127
04.02.2005;12.00.00;857
04.02.2005;13.00.00;825
04.02.2005;14.00.00;923
04.02.2005;15.00.00;841
04.02.2005;16.00.00;816
04.02.2005;17.00.00;932
04.02.2005;18.00.00;954
04.02.2005;19.00.00;1043
04.02.2005;20.00.00;1025
04.02.2005;21.00.00;968
04.02.2005;22.00.00;805
04.02.2005;23.00.00;776
05.02.2005;00.00.00;778
05.02.2005;01.00.00;769
05.02.2005;02.00.00;751
05.02.2005;03.00.00;828
05.02.2005;04.00.00;859
05.02.2005;05.00.00;731
05.02.2005;06.00.00;792
05.02.2005;07.00.00;868
05.02.2005;08.00.00;1074
05.02.2005;09.00.00;1024
05.02.2005;10.00.00;760
05.02.2005;11.00.00;702
05.02.2005;12.00.00;678
05.02.2005;13.00.00;723
05.02.2005;14.00.00;696
05.02.2005;15.00.00;668
05.02.2005;16.00.00;674
05.02.2005;17.00.00;659
05.02.2005;18.00.00;725
05.02.2005;19.00.00;821
05.02.2005;20.00.00;774
05.02.2005;21.00.00;801
05.02.2005;22.00.00;685
05.02.2005;23.00.00;760
06.02.2005;00.00.00;749
06.02.2005;01.00.00;756
06.02.2005;02.00.00;761
06.02.2005;03.00.00;644
06.02.2005;04.00.00;624
06.02.2005;05.00.00;572
06.02.2005;06.00.00;531
06.02.2005;07.00.00;543
06.02.2005;08.00.00;526
06.02.2005;09.00.00;582
06.02.2005;10.00.00;727
06.02.2005;11.00.00;844
06.02.2005;12.00.00;743
06.02.2005;13.00.00;683
06.02.2005;14.00.00;590
06.02.2005;15.00.00;576
06.02.2005;16.00.00;633
06.02.2005;17.00.00;693
06.02.2005;18.00.00;649
06.02.2005;19.00.00;736
06.02.2005;20.00.00;780
06.02.2005;21.00.00;692
06.02.2005;22.00.00;627
06.02.2005;23.00.00;614
07.02.2005;00.00.00;613
07.02.2005;01.00.00;582
07.02.2005;02.00.00;545
07.02.2005;03.00.00;518
07.02.2005;04.00.00;482
07.02.2005;05.00.00;495
07.02.2005;06.00.00;525
07.02.2005;07.00.00;615
07.02.2005;08.00.00;929
07.02.2005;09.00.00;996
07.02.2005;10.00.00;896
07.02.2005;11.00.00;835
07.02.2005;12.00.00;797
07.02.2005;13.00.00;820
07.02.2005;14.00.00;784
07.02.2005;15.00.00;761
07.02.2005;16.00.00;765
07.02.2005;17.00.00;854
07.02.2005;18.00.00;879
07.02.2005;19.00.00;908
07.02.2005;20.00.00;885
07.02.2005;21.00.00;738
07.02.2005;22.00.00;630
07.02.2005;23.00.00;602
08.02.2005;00.00.00;589
08.02.2005;01.00.00;534
08.02.2005;02.00.00;479
08.02.2005;03.00.00;453
08.02.2005;04.00.00;496
08.02.2005;05.00.00;524
08.02.2005;06.00.00;551
08.02.2005;07.00.00;653
08.02.2005;08.00.00;979
08.02.2005;09.00.00;1153
08.02.2005;10.00.00;922
08.02.2005;11.00.00;853
08.02.2005;12.00.00;881
08.02.2005;13.00.00;854
08.02.2005;14.00.00;920
08.02.2005;15.00.00;777
08.02.2005;16.00.00;733
08.02.2005;17.00.00;-200
08.02.2005;18.00.00;-200
08.02.2005;19.00.00;-200
08.02.2005;20.00.00;-200
08.02.2005;21.00.00;-200
08.02.2005;22.00.00;-200
08.02.2005;23.00.00;-200
09.02.2005;00.00.00;-200
09.02.2005;01.00.00;-200
09.02.2005;02.00.00;-200
09.02.2005;03.00.00;-200
09.02.2005;04.00.00;-200
09.02.2005;05.00.00;-200
09.02.2005;06.00.00;-200
09.02.2005;07.00.00;-200
09.02.2005;08.00.00;-200
09.02.2005;09.00.00;-200
09.02.2005;10.00.00;-200
09.02.2005;11.00.00;-200
09.02.2005;12.00.00;-200
09.02.2005;13.00.00;-200
09.02.2005;14.00.00;-200
09.02.2005;15.00.00;-200
09.02.2005;16.00.00;-200
09.02.2005;17.00.00;-200
09.02.2005;18.00.00;-200
09.02.2005;19.00.00;-200
09.02.2005;20.00.00;-200
09.02.2005;21.00.00;-200
09.02.2005;22.00.00;-200
09.02.2005;23.00.00;-200
10.02.2005;00.00.00;-200
10.02.2005;01.00.00;-200
10.02.2005;02.00.00;-200
10.02.2005;03.00.00;-200
10.02.2005;04.00.00;-200
10.02.2005;05.00.00;-200
10.02.2005;06.00.00;-200
10.02.2005;07.00.00;-200
10.02.2005;08.00.00;-200
10.02.2005;09.00.00;-200
10.02.2005;10.00.00;-200
10.02.2005;11.00.00;-200
10.02.2005;12.00.00;-200
10.02.2005;13.00.00;-200
10.02.2005;14.00.00;-200
10.02.2005;15.00.00;-200
10.02.2005;16.00.00;-200
10.02.2005;17.00.00;-200
10.02.2005;18.00.00;-200
10.02.2005;19.00.00;-200
10.02.2005;20.00.00;-200
10.02.2005;21.00.00;-200
10.02.2005;22.00.00;-200
10.02.2005;23.00.00;-200
11.02.2005;00.00.00;-200
11.02.2005;01.00.00;-200
11.02.2005;02.00.00;-200
11.02.2005;03.00.00;-200
11.02.2005;04.00.00;-200
11.02.2005;05.00.00;-200
11.02.2005;06.00.00;-200
11.02.2005;07.00.00;-200
11.02.2005;08.00.00;-200
11.02.2005;09.00.00;-200
11.02.2005;10.00.00;-200
11.02.2005;11.00.00;-200
11.02.2005;12.00.00;-200
11.02.2005;13.00.00;-200
11.02.2005;14.00.00;-200
11.02.2005;15.00.00;-200
11.02.2005;16.00.00;-200
11.02.2005;17.00.00;-200
11.02.2005;18.00.00;-200
11.02.2005;19.00.00;-200
11.02.2005;20.00.00;-200
11.02.2005;21.00.00;1203
11.02.2005;22.00.00;1085
11.02.2005;23.00.00;1069
12.02.2005;00.00.00;1124
12.02.2005;01.00.00;1080
12.02.2005;02.00.00;967
12.02.2005;03.00.00;807
12.02.2005;04.00.00;788
12.02.2005;05.00.00;839
12.02.2005;06.00.00;870
12.02.2005;07.00.00;933
12.02.2005;08.00.00;1046
12.02.2005;09.00.00;1049
12.02.2005;10.00.00;1045
12.02.2005;11.00.00;1186
12.02.2005;12.00.00;1229
12.02.2005;13.00.00;1229
12.02.2005;14.00.00;1224
12.02.2005;15.00.00;1170
12.02.2005;16.00.00;1202
12.02.2005;17.00.00;1214
12.02.2005;18.00.00;1378
12.02.2005;19.00.00;1419
12.02.2005;20.00.00;1474
12.02.2005;21.00.00;1382
12.02.2005;22.00.00;1352
12.02.2005;23.00.00;1309
13.02.2005;00.00.00;1239
13.02.2005;01.00.00;1255
13.02.2005;02.00.00;1093
13.02.2005;03.00.00;1024
13.02.2005;04.00.00;1066
13.02.2005;05.00.00;1031
13.02.2005;06.00.00;1012
13.02.2005;07.00.00;1003
13.02.2005;08.00.00;1047
13.02.2005;09.00.00;1097
13.02.2005;10.00.00;1084
13.02.2005;11.00.00;1023
13.02.2005;12.00.00;787
13.02.2005;13.00.00;758
13.02.2005;14.00.00;836
13.02.2005;15.00.00;917
13.02.2005;16.00.00;734
13.02.2005;17.00.00;727
13.02.2005;18.00.00;1037
13.02.2005;19.00.00;939
13.02.2005;20.00.00;891
13.02.2005;21.00.00;694
13.02.2005;22.00.00;777
13.02.2005;23.00.00;793
14.02.2005;00.00.00;778
14.02.2005;01.00.00;811
14.02.2005;02.00.00;709
14.02.2005;03.00.00;639
14.02.2005;04.00.00;567
14.02.2005;05.00.00;548
14.02.2005;06.00.00;646
14.02.2005;07.00.00;597
14.02.2005;08.00.00;1030
14.02.2005;09.00.00;958
14.02.2005;10.00.00;1036
14.02.2005;11.00.00;1639
14.02.2005;12.00.00;882
14.02.2005;13.00.00;857
14.02.2005;14.00.00;853
14.02.2005;15.00.00;800
14.02.2005;16.00.00;771
14.02.2005;17.00.00;829
14.02.2005;18.00.00;1046
14.02.2005;19.00.00;1221
14.02.2005;20.00.00;1141
14.02.2005;21.00.00;978
14.02.2005;22.00.00;839
14.02.2005;23.00.00;839
15.02.2005;00.00.00;658
15.02.2005;01.00.00;597
15.02.2005;02.00.00;526
15.02.2005;03.00.00;509
15.02.2005;04.00.00;440
15.02.2005;05.00.00;437
15.02.2005;06.00.00;529
15.02.2005;07.00.00;619
15.02.2005;08.00.00;844
15.02.2005;09.00.00;899
15.02.2005;10.00.00;778
15.02.2005;11.00.00;669
15.02.2005;12.00.00;734
15.02.2005;13.00.00;790
15.02.2005;14.00.00;751
15.02.2005;15.00.00;680
15.02.2005;16.00.00;761
15.02.2005;17.00.00;841
15.02.2005;18.00.00;1059
15.02.2005;19.00.00;1121
15.02.2005;20.00.00;1124
15.02.2005;21.00.00;1034
15.02.2005;22.00.00;908
15.02.2005;23.00.00;946
16.02.2005;00.00.00;912
16.02.2005;01.00.00;1004
16.02.2005;02.00.00;898
16.02.2005;03.00.00;806
16.02.2005;04.00.00;740
16.02.2005;05.00.00;701
16.02.2005;06.00.00;768
16.02.2005;07.00.00;931
16.02.2005;08.00.00;1183
16.02.2005;09.00.00;1096
16.02.2005;10.00.00;940
16.02.2005;11.00.00;761
16.02.2005;12.00.00;725
16.02.2005;13.00.00;825
16.02.2005;14.00.00;810
16.02.2005;15.00.00;798
16.02.2005;16.00.00;795
16.02.2005;17.00.00;856
16.02.2005;18.00.00;960
16.02.2005;19.00.00;1178
16.02.2005;20.00.00;1421
16.02.2005;21.00.00;1204
16.02.2005;22.00.00;1004
16.02.2005;23.00.00;913
17.02.2005;00.00.00;1014
17.02.2005;01.00.00;874
17.02.2005;02.00.00;897
17.02.2005;03.00.00;688
17.02.2005;04.00.00;559
17.02.2005;05.00.00;496
17.02.2005;06.00.00;507
17.02.2005;07.00.00;711
17.02.2005;08.00.00;966
17.02.2005;09.00.00;1000
17.02.2005;10.00.00;783
17.02.2005;11.00.00;705
17.02.2005;12.00.00;732
17.02.2005;13.00.00;763
17.02.2005;14.00.00;850
17.02.2005;15.00.00;755
17.02.2005;16.00.00;761
17.02.2005;17.00.00;771
17.02.2005;18.00.00;977
17.02.2005;19.00.00;1017
17.02.2005;20.00.00;1081
17.02.2005;21.00.00;891
17.02.2005;22.00.00;824
17.02.2005;23.00.00;637
18.02.2005;00.00.00;670
18.02.2005;01.00.00;660
18.02.2005;02.00.00;594
18.02.2005;03.00.00;580
18.02.2005;04.00.00;472
18.02.2005;05.00.00;476
18.02.2005;06.00.00;530
18.02.2005;07.00.00;568
18.02.2005;08.00.00;896
18.02.2005;09.00.00;970
18.02.2005;10.00.00;874
18.02.2005;11.00.00;780
18.02.2005;12.00.00;752
18.02.2005;13.00.00;791
18.02.2005;14.00.00;837
18.02.2005;15.00.00;845
18.02.2005;16.00.00;918
18.02.2005;17.00.00;989
18.02.2005;18.00.00;1071
18.02.2005;19.00.00;1179
18.02.2005;20.00.00;1228
18.02.2005;21.00.00;981
18.02.2005;22.00.00;969
18.02.2005;23.00.00;1031
19.02.2005;00.00.00;909
19.02.2005;01.00.00;850
19.02.2005;02.00.00;726
19.02.2005;03.00.00;703
19.02.2005;04.00.00;627
19.02.2005;05.00.00;611
19.02.2005;06.00.00;606
19.02.2005;07.00.00;736
19.02.2005;08.00.00;919
19.02.2005;09.00.00;940
19.02.2005;10.00.00;800
19.02.2005;11.00.00;853
19.02.2005;12.00.00;831
19.02.2005;13.00.00;685
19.02.2005;14.00.00;693
19.02.2005;15.00.00;649
19.02.2005;16.00.00;679
19.02.2005;17.00.00;777
19.02.2005;18.00.00;870
19.02.2005;19.00.00;979
19.02.2005;20.00.00;1061
19.02.2005;21.00.00;1044
19.02.2005;22.00.00;991
19.02.2005;23.00.00;888
20.02.2005;00.00.00;880
20.02.2005;01.00.00;816
20.02.2005;02.00.00;913
20.02.2005;03.00.00;770
20.02.2005;04.00.00;758
20.02.2005;05.00.00;580
20.02.2005;06.00.00;501
20.02.2005;07.00.00;506
20.02.2005;08.00.00;541
20.02.2005;09.00.00;552
20.02.2005;10.00.00;604
20.02.2005;11.00.00;620
20.02.2005;12.00.00;623
20.02.2005;13.00.00;636
20.02.2005;14.00.00;613
20.02.2005;15.00.00;671
20.02.2005;16.00.00;665
20.02.2005;17.00.00;640
20.02.2005;18.00.00;675
20.02.2005;19.00.00;647
20.02.2005;20.00.00;745
20.02.2005;21.00.00;699
20.02.2005;22.00.00;661
20.02.2005;23.00.00;694
21.02.2005;00.00.00;671
21.02.2005;01.00.00;588
21.02.2005;02.00.00;518
21.02.2005;03.00.00;464
21.02.2005;04.00.00;447
21.02.2005;05.00.00;502
21.02.2005;06.00.00;589
21.02.2005;07.00.00;786
21.02.2005;08.00.00;1010
21.02.2005;09.00.00;1095
21.02.2005;10.00.00;964
21.02.2005;11.00.00;859
21.02.2005;12.00.00;837
21.02.2005;13.00.00;950
21.02.2005;14.00.00;896
21.02.2005;15.00.00;851
21.02.2005;16.00.00;925
21.02.2005;17.00.00;976
21.02.2005;18.00.00;931
21.02.2005;19.00.00;1301
21.02.2005;20.00.00;1289
21.02.2005;21.00.00;863
21.02.2005;22.00.00;730
21.02.2005;23.00.00;643
22.02.2005;00.00.00;591
22.02.2005;01.00.00;592
22.02.2005;02.00.00;511
22.02.2005;03.00.00;454
22.02.2005;04.00.00;440
22.02.2005;05.00.00;503
22.02.2005;06.00.00;628
22.02.2005;07.00.00;842
22.02.2005;08.00.00;1200
22.02.2005;09.00.00;1403
22.02.2005;10.00.00;1149
22.02.2005;11.00.00;855
22.02.2005;12.00.00;942
22.02.2005;13.00.00;979
22.02.2005;14.00.00;1082
22.02.2005;15.00.00;940
22.02.2005;16.00.00;1010
22.02.2005;17.00.00;896
22.02.2005;18.00.00;985
22.02.2005;19.00.00;1089
22.02.2005;20.00.00;903
22.02.2005;21.00.00;919
22.02.2005;22.00.00;686
22.02.2005;23.00.00;628
23.02.2005;00.00.00;725
23.02.2005;01.00.00;665
23.02.2005;02.00.00;572
23.02.2005;03.00.00;533
23.02.2005;04.00.00;516
23.02.2005;05.00.00;466
23.02.2005;06.00.00;497
23.02.2005;07.00.00;597
23.02.2005;08.00.00;886
23.02.2005;09.00.00;820
23.02.2005;10.00.00;697
23.02.2005;11.00.00;687
23.02.2005;12.00.00;694
23.02.2005;13.00.00;910
23.02.2005;14.00.00;983
23.02.2005;15.00.00;975
23.02.2005;16.00.00;946
23.02.2005;17.00.00;990
23.02.2005;18.00.00;1027
23.02.2005;19.00.00;1038
23.02.2005;20.00.00;1071
23.02.2005;21.00.00;1028
23.02.2005;22.00.00;962
23.02.2005;23.00.00;744
24.02.2005;00.00.00;750
24.02.2005;01.00.00;625
24.02.2005;02.00.00;647
24.02.2005;03.00.00;545
24.02.2005;04.00.00;528
24.02.2005;05.00.00;518
24.02.2005;06.00.00;652
24.02.2005;07.00.00;787
24.02.2005;08.00.00;1082
24.02.2005;09.00.00;1132
24.02.2005;10.00.00;939
24.02.2005;11.00.00;836
24.02.2005;12.00.00;784
24.02.2005;13.00.00;873
24.02.2005;14.00.00;888
24.02.2005;15.00.00;1002
24.02.2005;16.00.00;1094
24.02.2005;17.00.00;1092
24.02.2005;18.00.00;1224
24.02.2005;19.00.00;1230
24.02.2005;20.00.00;1225
24.02.2005;21.00.00;1121
24.02.2005;22.00.00;917
24.02.2005;23.00.00;895
25.02.2005;00.00.00;905
25.02.2005;01.00.00;860
25.02.2005;02.00.00;773
25.02.2005;03.00.00;679
25.02.2005;04.00.00;677
25.02.2005;05.00.00;595
25.02.2005;06.00.00;717
25.02.2005;07.00.00;819
25.02.2005;08.00.00;1260
25.02.2005;09.00.00;1502
25.02.2005;10.00.00;1234
25.02.2005;11.00.00;1044
25.02.2005;12.00.00;839
25.02.2005;13.00.00;914
25.02.2005;14.00.00;882
25.02.2005;15.00.00;842
25.02.2005;16.00.00;893
25.02.2005;17.00.00;916
25.02.2005;18.00.00;1054
25.02.2005;19.00.00;1070
25.02.2005;20.00.00;1102
25.02.2005;21.00.00;905
25.02.2005;22.00.00;1023
25.02.2005;23.00.00;983
26.02.2005;00.00.00;933
26.02.2005;01.00.00;849
26.02.2005;02.00.00;831
26.02.2005;03.00.00;843
26.02.2005;04.00.00;771
26.02.2005;05.00.00;688
26.02.2005;06.00.00;633
26.02.2005;07.00.00;578
26.02.2005;08.00.00;705
26.02.2005;09.00.00;714
26.02.2005;10.00.00;696
26.02.2005;11.00.00;688
26.02.2005;12.00.00;717
26.02.2005;13.00.00;739
26.02.2005;14.00.00;735
26.02.2005;15.00.00;645
26.02.2005;16.00.00;660
26.02.2005;17.00.00;704
26.02.2005;18.00.00;723
26.02.2005;19.00.00;772
26.02.2005;20.00.00;986
26.02.2005;21.00.00;903
26.02.2005;22.00.00;920
26.02.2005;23.00.00;1005
27.02.2005;00.00.00;1032
27.02.2005;01.00.00;960
27.02.2005;02.00.00;780
27.02.2005;03.00.00;805
27.02.2005;04.00.00;744
27.02.2005;05.00.00;631
27.02.2005;06.00.00;655
27.02.2005;07.00.00;665
27.02.2005;08.00.00;689
27.02.2005;09.00.00;691
27.02.2005;10.00.00;830
27.02.2005;11.00.00;776
27.02.2005;12.00.00;706
27.02.2005;13.00.00;714
27.02.2005;14.00.00;622
27.02.2005;15.00.00;601
27.02.2005;16.00.00;608
27.02.2005;17.00.00;611
27.02.2005;18.00.00;648
27.02.2005;19.00.00;757
27.02.2005;20.00.00;847
27.02.2005;21.00.00;660
27.02.2005;22.00.00;594
27.02.2005;23.00.00;703
28.02.2005;00.00.00;697
28.02.2005;01.00.00;566
28.02.2005;02.00.00;503
28.02.2005;03.00.00;452
28.02.2005;04.00.00;425
28.02.2005;05.00.00;409
28.02.2005;06.00.00;402
28.02.2005;07.00.00;462
28.02.2005;08.00.00;629
28.02.2005;09.00.00;659
28.02.2005;10.00.00;608
28.02.2005;11.00.00;587
28.02.2005;12.00.00;584
28.02.2005;13.00.00;661
28.02.2005;14.00.00;646
28.02.2005;15.00.00;594
28.02.2005;16.00.00;617
28.02.2005;17.00.00;640
28.02.2005;18.00.00;842
28.02.2005;19.00.00;903
28.02.2005;20.00.00;872
28.02.2005;21.00.00;687
28.02.2005;22.00.00;580
28.02.2005;23.00.00;538
01.03.2005;00.00.00;515
01.03.2005;01.00.00;487
01.03.2005;02.00.00;453
01.03.2005;03.00.00;387
01.03.2005;04.00.00;390
01.03.2005;05.00.00;408
01.03.2005;06.00.00;407
01.03.2005;07.00.00;500
01.03.2005;08.00.00;774
01.03.2005;09.00.00;818
01.03.2005;10.00.00;688
01.03.2005;11.00.00;609
01.03.2005;12.00.00;580
01.03.2005;13.00.00;623
01.03.2005;14.00.00;660
01.03.2005;15.00.00;632
01.03.2005;16.00.00;655
01.03.2005;17.00.00;653
01.03.2005;18.00.00;766
01.03.2005;19.00.00;880
01.03.2005;20.00.00;958
01.03.2005;21.00.00;777
01.03.2005;22.00.00;613
01.03.2005;23.00.00;621
02.03.2005;00.00.00;597
02.03.2005;01.00.00;544
02.03.2005;02.00.00;525
02.03.2005;03.00.00;486
02.03.2005;04.00.00;471
02.03.2005;05.00.00;489
02.03.2005;06.00.00;537
02.03.2005;07.00.00;680
02.03.2005;08.00.00;1013
02.03.2005;09.00.00;1065
02.03.2005;10.00.00;910
02.03.2005;11.00.00;935
02.03.2005;12.00.00;796
02.03.2005;13.00.00;790
02.03.2005;14.00.00;938
02.03.2005;15.00.00;826
02.03.2005;16.00.00;945
02.03.2005;17.00.00;917
02.03.2005;18.00.00;1226
02.03.2005;19.00.00;1384
02.03.2005;20.00.00;1269
02.03.2005;21.00.00;1020
02.03.2005;22.00.00;821
02.03.2005;23.00.00;763
03.03.2005;00.00.00;778
03.03.2005;01.00.00;724
03.03.2005;02.00.00;682
03.03.2005;03.00.00;655
03.03.2005;04.00.00;715
03.03.2005;05.00.00;713
03.03.2005;06.00.00;770
03.03.2005;07.00.00;846
03.03.2005;08.00.00;1167
03.03.2005;09.00.00;1212
03.03.2005;10.00.00;931
03.03.2005;11.00.00;852
03.03.2005;12.00.00;783
03.03.2005;13.00.00;759
03.03.2005;14.00.00;777
03.03.2005;15.00.00;783
03.03.2005;16.00.00;787
03.03.2005;17.00.00;879
03.03.2005;18.00.00;1202
03.03.2005;19.00.00;1245
03.03.2005;20.00.00;1164
03.03.2005;21.00.00;1013
03.03.2005;22.00.00;928
03.03.2005;23.00.00;868
04.03.2005;00.00.00;877
04.03.2005;01.00.00;849
04.03.2005;02.00.00;750
04.03.2005;03.00.00;617
04.03.2005;04.00.00;526
04.03.2005;05.00.00;602
04.03.2005;06.00.00;690
04.03.2005;07.00.00;878
04.03.2005;08.00.00;1204
04.03.2005;09.00.00;1502
04.03.2005;10.00.00;1174
04.03.2005;11.00.00;1165
04.03.2005;12.00.00;1145
04.03.2005;13.00.00;1193
04.03.2005;14.00.00;1167
04.03.2005;15.00.00;1182
04.03.2005;16.00.00;1198
04.03.2005;17.00.00;1177
04.03.2005;18.00.00;1094
04.03.2005;19.00.00;1144
04.03.2005;20.00.00;1253
04.03.2005;21.00.00;896
04.03.2005;22.00.00;762
04.03.2005;23.00.00;833
05.03.2005;00.00.00;810
05.03.2005;01.00.00;849
05.03.2005;02.00.00;712
05.03.2005;03.00.00;732
05.03.2005;04.00.00;710
05.03.2005;05.00.00;681
05.03.2005;06.00.00;727
05.03.2005;07.00.00;587
05.03.2005;08.00.00;818
05.03.2005;09.00.00;928
05.03.2005;10.00.00;658
05.03.2005;11.00.00;772
05.03.2005;12.00.00;777
05.03.2005;13.00.00;843
05.03.2005;14.00.00;913
05.03.2005;15.00.00;806
05.03.2005;16.00.00;868
05.03.2005;17.00.00;916
05.03.2005;18.00.00;888
05.03.2005;19.00.00;945
05.03.2005;20.00.00;1010
05.03.2005;21.00.00;985
05.03.2005;22.00.00;891
05.03.2005;23.00.00;856
06.03.2005;00.00.00;949
06.03.2005;01.00.00;742
06.03.2005;02.00.00;590
06.03.2005;03.00.00;545
06.03.2005;04.00.00;527
06.03.2005;05.00.00;479
06.03.2005;06.00.00;454
06.03.2005;07.00.00;505
06.03.2005;08.00.00;500
06.03.2005;09.00.00;541
06.03.2005;10.00.00;535
06.03.2005;11.00.00;582
06.03.2005;12.00.00;603
06.03.2005;13.00.00;624
06.03.2005;14.00.00;844
06.03.2005;15.00.00;1095
06.03.2005;16.00.00;711
06.03.2005;17.00.00;778
06.03.2005;18.00.00;923
06.03.2005;19.00.00;821
06.03.2005;20.00.00;778
06.03.2005;21.00.00;714
06.03.2005;22.00.00;680
06.03.2005;23.00.00;718
07.03.2005;00.00.00;666
07.03.2005;01.00.00;666
07.03.2005;02.00.00;561
07.03.2005;03.00.00;470
07.03.2005;04.00.00;443
07.03.2005;05.00.00;460
07.03.2005;06.00.00;474
07.03.2005;07.00.00;562
07.03.2005;08.00.00;771
07.03.2005;09.00.00;837
07.03.2005;10.00.00;789
07.03.2005;11.00.00;731
07.03.2005;12.00.00;731
07.03.2005;13.00.00;726
07.03.2005;14.00.00;740
07.03.2005;15.00.00;737
07.03.2005;16.00.00;753
07.03.2005;17.00.00;827
07.03.2005;18.00.00;961
07.03.2005;19.00.00;1147
07.03.2005;20.00.00;1162
07.03.2005;21.00.00;935
07.03.2005;22.00.00;763
07.03.2005;23.00.00;834
